"period","menu","item_name","item_name_updated","menu_group","category_1","category_2","avg_cost","loaded_at"
"P05-2026","DRINKS - IN HOUSE","LaCroix - Lime","LaCroix - Lime","Cold Drinks","LaCroix","LaCroix",0.6122,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","LaCroix - Grapefruit","LaCroix - Grapefruit","Cold Drinks","LaCroix","LaCroix",0.6215,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Olipop - Root Beer","Olipop - Root Beer","Cold Drinks","Olipop","Olipop",2.1558,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Masala Chai","Masala Chai","Hot Drinks","Masala Chai","Masala Chai",1.6021,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Masala Chai - Oat Milk","Masala Chai - Oat Milk","Hot Drinks","Masala Chai","Masala Chai",1.9596,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Mumbai Mule","Mumbai Mule","Liquor","Mumbai Mule","Mumbai Mule",1.8760,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Spiked Lassi","Spiked Lassi","Liquor","Spiked Lassi","Spiked Lassi",1.2109,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","DC Brau Pils","DC Brau Pils","Beer","DC Brau Pils","DC Brau Pils",1.5500,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Rupee Lager","Rupee Lager","Beer","Rupee Lager","Rupee Lager",1.9483,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Sixpoint Bengali IPA","Sixpoint Bengali IPA","Beer","Sixpoint Bengali IPA","Sixpoint Bengali IPA",1.3471,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Pabst Blue Ribbon","Pabst Blue Ribbon","Beer","Pabst Blue Ribbon","Pabst Blue Ribbon",0.9943,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","White Claw Black Cherry","White Claw Black Cherry","Beer","White Claw Black Cherry","White Claw Black Cherry",1.4642,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","White Claw Ruby Grapefruit","White Claw Ruby Grapefruit","Beer","White Claw Ruby Grapefruit","White Claw Ruby Grapefruit",1.4922,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Nutrl Strawberry","Nutrl Strawberry","Beer","Nutrl Strawberry","Beer",0.3750,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Nutrl Lime","Nutrl Lime","Beer","Nutrl Lime","Beer",0.3750,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Nutrl Black Cherry","Nutrl Black Cherry","Beer","Nutrl Black Cherry","Beer",0.3750,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Indaba Sauvignon Blanc-gl","Indaba Sauvignon Blanc-gl","Wine","Indaba Sauvignon Blanc-gl","Indaba Sauvignon Blanc-gl",1.5479,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Mont Gravet Rose-gl","Mont Gravet Rose-gl","Wine","Mont Gravet Rose-gl","Mont Gravet Rose-gl",1.6800,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Borsao Granache-gl","Borsao Granache-gl","Wine","Borsao Granache-gl","Borsao Granache-gl",1.6454,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Borsao Granache Bottle","Borsao Granache Bottle","Wine","Borsao Granache Bottle","Borsao Granache Bottle",6.9548,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","DC Brau Pils - Gameday","DC Brau Pils - Gameday","Gameday","DC Brau Pils - Gameday","DC Brau Pils - Gameday",1.5500,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Kingfisher - Gameday","Kingfisher - Gameday","Gameday","Kingfisher - Gameday","Kingfisher - Gameday",1.5189,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Rupee Lager - Gameday","Rupee Lager - Gameday","Gameday","Rupee Lager - Gameday","Rupee Lager - Gameday",1.9483,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","White Claw Black Cherry - Gameday","White Claw Black Cherry - Gameday","Gameday","White Claw Black Cherry - Gameday","White Claw Black Cherry - Gameday",1.4642,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","White Claw Ruby Grapefruit - Gameday","White Claw Ruby Grapefruit - Gameday","Gameday","White Claw Ruby Grapefruit - Gameday","White Claw Ruby Grapefruit - Gameday",1.4922,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Indaba Sauvignon Blanc-gl - Gameday","Indaba Sauvignon Blanc-gl - Gameday","Gameday","Indaba Sauvignon Blanc-gl - Gameday","Indaba Sauvignon Blanc-gl - Gameday",1.5479,"2026-07-02 18:14:16.228504+00"
"P05-2026","DRINKS - IN HOUSE","Spiked Lassi - Gameday","Spiked Lassi - Gameday","Gameday","Spiked Lassi - Gameday","Spiked Lassi - Gameday",1.2109,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Chicken Tikka Bowl","Chicken Tikka Bowl","BOWLS","Chicken Tikka Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Spicy Chili Chicken Bowl","Spicy Chili Chicken Bowl","BOWLS","Spicy Chili Chicken Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Lamb Kebab Bowl","Lamb Kebab Bowl","BOWLS","Lamb Kebab Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Paneer Tikka Bowl","Paneer Tikka Bowl","BOWLS","Paneer Tikka Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Chicken Tikka + Avocado Salad","Chicken Tikka + Avocado Salad","BOWLS","Chicken Tikka + Avocado Salad","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Spiced Cauli + Quinoa Bowl","Spiced Cauli + Quinoa Bowl","BOWLS","Cauliflower + Quinoa Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Butter Chicken Burrito","Butter Chicken Burrito","BURRITOS","Butter Chicken Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Tandoori Paneer Burrito","Tandoori Paneer Burrito","BURRITOS","Tandoori Paneer Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","BYO Indian Burrito","BYO Indian Burrito","BURRITOS","BYO Indian Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Butter Chicken","Butter Chicken","PLATES","Butter Chicken","Plates",3.4120,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Chicken Tikka Masala","Chicken Tikka Masala","PLATES","Chicken Tikka Masala","Plates",3.3784,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Chicken Curry","Chicken Curry","PLATES","Chicken Curry","Plates",3.3056,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Lamb Kofta Korma","Lamb Kofta Korma","PLATES","Lamb Kofta Korma","Plates",4.4070,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Paneer Butter Masala","Paneer Butter Masala","PLATES","Paneer Butter Masala","Plates",3.5516,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Paneer Tikka Masala","Paneer Tikka Masala","PLATES","Paneer Tikka Masala","Plates",3.5180,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Saag Paneer","Saag Paneer","PLATES","Saag Paneer","Plates",2.7281,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Saag Chole","Saag Chole","PLATES","Saag Chole","Plates",1.2685,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Coconut Veggie Curry","Coconut Veggie Curry","PLATES","Coconut Veggie Curry","Plates",3.7495,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Aloo Gobhi","Aloo Gobhi","PLATES","Aloo Gobhi","Plates",2.5205,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Pick 2 Combo Plate","Pick 2 Combo Plate","PLATES","Pick 2 Combo Plate","Plates",0.8038,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","BYO Salad Bowl","BYO Salad Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","BYO Grain Bowl","BYO Grain Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","BYO Greens + Grains Bowl","BYO Greens + Grains Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Kids Meal","Kids Meal","KIDS","Kids Meal","KIDS",1.0260,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Naan","Naan","SIDES","Naan","Naan",0.8333,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Garlic Naan","Garlic Naan","SIDES","Garlic Naan","Garlic Naan",0.9358,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Mini Samosas","Mini Samosas","SIDES","Mini Samosas","Mini Samosas",1.1641,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Samosa Chaat","Samosa Chaat","SIDES","Samosa Chaat","Samosa Chaat",2.2090,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Cucumber Raita","Cucumber Raita","SIDES","Cucumber Raita","Cucumber Raita",0.4164,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","That Fire Hot Sauce - Side","That Fire Hot Sauce - Side","SIDES","That Fire Hot Sauce - Side","That Fire Hot Sauce - Side",0.4336,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","That Fire Hot Sauce (Bottle)","That Fire Hot Sauce (Bottle)","SIDES","That Fire Hot Sauce (Bottle)","That Fire Hot Sauce (Bottle)",3.3675,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Side of Grain","Side of Grain","SIDES","Side of Grain","Side of Grain",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Side of Main","Side of Main","SIDES","Side of Main","Side of Main",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Side of Sauce","Side of Sauce","SIDES","Side of Sauce","Side of Sauce",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Side of Veggie","Side of Veggie","SIDES","Side of Veggie","Side of Veggie",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Masala Chai Cookies","Masala Chai Cookies","SWEETS","Masala Chai Cookies","Masala Chai Cookies",0.3366,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt","SWEETS","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt",0.8068,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Mango Lassi","Mango Lassi","DRINKS","Mango Lassi","Mango Lassi",1.3974,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Blossom Lassi","Blossom Lassi","DRINKS","Blossom Lassi","Lassi",1.4327,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Strawberry Lassi","Strawberry Lassi","DRINKS","Strawberry Lassi","Strawberry Lassi",1.4327,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Masala Chai","Masala Chai","DRINKS","Masala Chai","Masala Chai",1.6021,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Masala Chai - Oat Milk","Masala Chai - Oat Milk","DRINKS","Masala Chai","Masala Chai",1.9596,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Iced Oat Masala Chai","Iced Oat Masala Chai","DRINKS","Masala Chai","Masala Chai",1.9291,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Homemade Juice","Homemade Juice","DRINKS","Homemade Juice","Homemade Juice",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Maine Root Fountain Soda","Maine Root Fountain Soda","DRINKS","Maine Root Fountain Soda","Canned Soda",0.3488,"2026-07-02 18:14:16.228504+00"
"P05-2026","Open items","Holi Cash","Holi Cash","Open Food",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Spindrift - Lemon","Spindrift - Lemon","DRINKS","Spindrift","Spindrift",1.1592,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Spindrift - Grapefruit","Spindrift - Grapefruit","DRINKS","Spindrift","Spindrift",1.1122,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Wild Kombucha - Mango Peach","Wild Kombucha - Mango Peach","DRINKS","Kombucha","Kombucha",3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Wild Kombucha - Ginger","Wild Kombucha - Ginger","DRINKS","Kombucha","Kombucha",3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Icaro - Spearmint Yerba Mate","Icaro - Spearmint Yerba Mate","DRINKS","Icaro - Spearmint Yerba Mate","Icaro - Spearmint Yerba Mate",2.1200,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Olipop - Lemon Lime","Olipop - Lemon Lime","DRINKS","Olipop","Olipop",1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Open Water Still Water","Open Water Still Water","DRINKS","Open Water Still Water","Water",1.2554,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Open Water Sparkling Water","Open Water Sparkling Water","DRINKS","Open Water Sparkling Water","Water",1.1970,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Olipop - Cola","Olipop - Cola","DRINKS","Olipop","Olipop",1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Handcrafted Juice for a Group - 1/2 Gallon","Handcrafted Juice for a Group - 1/2 Gallon","DRINKS","Handcrafted Juice for a Group - 1/2 Gallon","Juice",,"2026-07-02 18:14:16.228504+00"
"P05-2026","DELIVERY","Mango Lassi for a Group - 1/2 Gallon","Mango Lassi for a Group - 1/2 Gallon","DRINKS","Mango Lassi for a Group - 1/2 Gallon","Lassi",6.8515,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Chicken Tikka Bowl","Chicken Tikka Bowl","CHEF CURATED BOWLS","Chicken Tikka Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Spicy Chili Chicken Bowl","Spicy Chili Chicken Bowl","CHEF CURATED BOWLS","Spicy Chili Chicken Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Lamb Kebab Bowl","Lamb Kebab Bowl","CHEF CURATED BOWLS","Lamb Kebab Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Paneer Tikka Bowl","Paneer Tikka Bowl","CHEF CURATED BOWLS","Paneer Tikka Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Chicken Tikka + Avocado Salad","Chicken Tikka + Avocado Salad","CHEF CURATED BOWLS","Chicken Tikka + Avocado Salad","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Spiced Cauli + Quinoa Bowl","Spiced Cauli + Quinoa Bowl","CHEF CURATED BOWLS","Cauliflower + Quinoa Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Butter Chicken","Butter Chicken","CLASSIC INDIAN PLATES","Butter Chicken","Plates",3.4120,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Chicken Tikka Masala","Chicken Tikka Masala","CLASSIC INDIAN PLATES","Chicken Tikka Masala","Plates",3.3784,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Paneer Butter Masala","Paneer Butter Masala","CLASSIC INDIAN PLATES","Paneer Butter Masala","Plates",3.5516,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Aloo Gobhi","Aloo Gobhi","CLASSIC INDIAN PLATES","Aloo Gobhi","Plates",2.5205,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Saag Paneer","Saag Paneer","CLASSIC INDIAN PLATES","Saag Paneer","Plates",2.7281,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Pick 2 Combo Plate","Pick 2 Combo Plate","CLASSIC INDIAN PLATES","Pick 2 Combo Plate","Plates",0.8038,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Butter Chicken Burrito","Butter Chicken Burrito","INDIAN BURRITOS","Butter Chicken Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Tandoori Paneer Burrito","Tandoori Paneer Burrito","INDIAN BURRITOS","Tandoori Paneer Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","BYO Indian Burrito","BYO Indian Burrito","INDIAN BURRITOS","BYO Indian Burrito","Burritos",1.0895,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","BYO Salad Bowl","BYO Salad Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","BYO Grain Bowl","BYO Grain Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","BYO Greens + Grains Bowl","BYO Greens + Grains Bowl","BUILD YOUR OWN BOWL","BYO Bowl","Bowls",0.6065,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Kids Meal","Kids Meal","KIDS","Kids Meal","KIDS",1.0260,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Naan","Naan","SIDES","Naan","Naan",0.8333,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Garlic Naan","Garlic Naan","SIDES","Garlic Naan","Garlic Naan",0.9358,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Mini Samosas","Mini Samosas","SIDES","Mini Samosas","Mini Samosas",1.1641,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Samosa Chaat","Samosa Chaat","SIDES","Samosa Chaat","Samosa Chaat",2.2090,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Cucumber Raita","Cucumber Raita","SIDES","Cucumber Raita","Cucumber Raita",0.4164,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","That Fire Hot Sauce - Side","That Fire Hot Sauce - Side","SIDES","That Fire Hot Sauce - Side","That Fire Hot Sauce - Side",0.4336,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","That Fire Hot Sauce (Bottle)","That Fire Hot Sauce (Bottle)","SIDES","That Fire Hot Sauce (Bottle)","That Fire Hot Sauce (Bottle)",3.3675,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Side of Grain","Side of Grain","SIDES","Side of Grain","Side of Grain",,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Side of Main","Side of Main","SIDES","Side of Main","Side of Main",,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Side of Sauce","Side of Sauce","SIDES","Side of Sauce","Side of Sauce",,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Side of Veggie","Side of Veggie","SIDES","Side of Veggie","Side of Veggie",,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Masala Chai Cookies","Masala Chai Cookies","SWEETS","Masala Chai Cookies","Masala Chai Cookies",0.3366,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt","SWEETS","Sweet Cardamom Yogurt","Sweet Cardamom Yogurt",0.8068,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Mango Lassi","Mango Lassi","DRINKS","Mango Lassi","Mango Lassi",1.3974,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Strawberry Lassi","Strawberry Lassi","DRINKS","Strawberry Lassi","Strawberry Lassi",1.4327,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Iced Oat Masala Chai","Iced Oat Masala Chai","DRINKS","Masala Chai","Masala Chai",1.9291,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Masala Chai","Masala Chai","DRINKS","Masala Chai","Masala Chai",1.6021,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Masala Chai - Oat Milk","Masala Chai - Oat Milk","DRINKS","Masala Chai","Masala Chai",1.9596,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Homemade Juice","Homemade Juice","DRINKS","Homemade Juice","Homemade Juice",,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Maine Root Fountain Soda","Maine Root Fountain Soda","DRINKS","Maine Root Fountain Soda","Canned Soda",0.3488,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Icaro - Spearmint Yerba Mate","Icaro - Spearmint Yerba Mate","DRINKS","Icaro - Spearmint Yerba Mate","Icaro - Spearmint Yerba Mate",2.1200,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Spindrift - Grapefruit","Spindrift - Grapefruit","DRINKS","Spindrift","Spindrift",1.1122,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Wild Kombucha - Ginger","Wild Kombucha - Ginger","DRINKS","Kombucha","Kombucha",3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Wild Kombucha - Mango Peach","Wild Kombucha - Mango Peach","DRINKS","Kombucha","Kombucha",3.2633,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Olipop - Cola","Olipop - Cola","DRINKS","Olipop","Olipop",1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Olipop - Lemon Lime","Olipop - Lemon Lime","DRINKS","Olipop","Olipop",1.8625,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Open Water Still Water","Open Water Still Water","DRINKS","Open Water Still Water","Water",1.2554,"2026-07-02 18:14:16.228504+00"
"P05-2026","APP","Open Water Sparkling Water","Open Water Sparkling Water","DRINKS","Open Water Sparkling Water","Water",1.1970,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Tandoori Tasting Bundle","Tandoori Tasting Bundle","Catering Bundles",,,48.9136,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","The Party Pack","The Party Pack","Catering Packages - BYO Bowl Bar",,,0.1832,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","The Classic","The Classic","Catering Packages - BYO Bowl Bar",,,0.1832,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Tandoori Tasting Platter","Tandoori Tasting Platter","Catering Packages - BYO Bowl Bar",,,48.9136,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Indian Burrito Box for 9","Indian Burrito Box for 9","Indian Burrito Boxes",,,2.4380,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chicken Tikka Bowl - Catering","Chicken Tikka Bowl - Catering","Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Spicy Chili Chicken Bowl - Catering","Spicy Chili Chicken Bowl - Catering","Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Lamb Kebab Bowl - Catering","Lamb Kebab Bowl - Catering","Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Paneer Tikka Bowl - Catering","Paneer Tikka Bowl - Catering","Individually Packaged Bowls",,,3.4389,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chicken Tikka + Avocado Salad - Catering","Chicken Tikka + Avocado Salad - Catering","Individually Packaged Bowls",,,3.1325,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Cauliflower + Quinoa Bowl - Catering","Cauliflower + Quinoa Bowl - Catering","Individually Packaged Bowls",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Harvest Chicken Bowl - Catering","Harvest Chicken Bowl - Catering","Individually Packaged Bowls",,,3.0739,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Butter Chicken - Catering","Butter Chicken - Catering","Individually Packaged Plates",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chicken Tikka Masala - Catering","Chicken Tikka Masala - Catering","Individually Packaged Plates",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Paneer Butter Masala - Catering","Paneer Butter Masala - Catering","Individually Packaged Plates",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Saag Paneer - Catering","Saag Paneer - Catering","Individually Packaged Plates",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Aloo Gobhi - Catering","Aloo Gobhi - Catering","Individually Packaged Plates",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Butter Chicken Burrito - Catering","Butter Chicken Burrito - Catering","Individually Packaged Indian Burritos",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Spicy Chicken Burrito - Catering","Spicy Chicken Burrito - Catering","Individually Packaged Indian Burritos",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Tandoori Paneer Burrito - Catering","Tandoori Paneer Burrito - Catering","Individually Packaged Indian Burritos",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chicken Tikka Masala Tray","Chicken Tikka Masala Tray","Classic Indian Entrees",,,14.5915,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Butter Chicken Tray","Butter Chicken Tray","Classic Indian Entrees",,,14.7548,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Chicken Curry Tray","Chicken Curry Tray","Classic Indian Entrees",,,14.2276,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Lamb Kofta Korma Tray","Lamb Kofta Korma Tray","Classic Indian Entrees",,,27.6312,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Paneer Butter Masala Tray","Paneer Butter Masala Tray","Classic Indian Entrees",,,18.6361,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Paneer Tikka Masala Tray","Paneer Tikka Masala Tray","Classic Indian Entrees",,,18.4728,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Coconut Vegetable Curry Tray","Coconut Vegetable Curry Tray","Classic Indian Entrees",,,20.2267,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Saag Paneer Tray","Saag Paneer Tray","Classic Indian Entrees",,,17.0607,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Saag Chole Tray","Saag Chole Tray","Classic Indian Entrees",,,5.1852,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Aloo Gobhi Tray","Aloo Gobhi Tray","Classic Indian Entrees",,,13.9148,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Catering Additional Grains","Catering Additional Grains","Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Catering Additional Mains","Catering Additional Mains","Additional Items",,,,"2026-07-02 18:14:16.228504+00"
"P05-2026","CATERING","Catering Additional Sauce","Catering Additional Sauce","Additional Items",,,,"2026-07-02 18:14:16.228504+00"
